ptid;enid;name
1148;14819;pVXP250V2x11MMB2150
1148;14820;pVXP250V2X11MM
1148;14203;rFOUC250V12x2x075S2S6Blue
1148;14225;rFOUC250V12x2x15S2S6Blue
1148;14224;rFOUC250V12x2x15S2S6Grey
1148;14215;rFOUC250V12x3x075S2S6Blue
1148;14214;rFOUC250V12x3x075S2S6Grey
1148;14237;rFOUC250V12x3x15S2S6Blue
1148;14236;rFOUC250V12x3x15S2S6Grey
1148;14205;rFOUC250V16x2x075S2S6Blue
1148;14204;rFOUC250V16x2x075S2S6Grey
1148;14227;rFOUC250V16x2x15S2S6Blue
1148;14226;rFOUC250V16x2x15S2S6Grey
1148;14217;rFOUC250V16x3x075S2S6Blue
1148;14216;rFOUC250V16x3x075S2S6Grey
1148;14239;rFOUC250V16x3x15S2S6Blue
1148;14238;rFOUC250V16x3x15S2S6Grey
1148;14207;rFOUC250V24x2x075S2S6Blue
1148;14206;rFOUC250V24x2x075S2S6Grey
1148;14229;rFOUC250V24x2x15S2S6Blue
1148;14228;rFOUC250V24x2x15S2S6Grey
1148;14219;rFOUC250V2x2x15S2S6Blue
1148;14218;rFOUC250V2x2x15S2S6Grey
1148;14209;rFOUC250V2x3x075S2S6Blue
1148;14208;rFOUC250V2x3x075S2S6Grey
1148;14231;rFOUC250V2x3x15S2S6Blue
1148;14230;rFOUC250V2x3x15S2S6Grey
1148;14221;rFOUC250V4x2x15S2S6Blue
1148;14220;rFOUC250V4x2x15S2S6Grey
1148;14211;rFOUC250V4x3x075S2S6Blue
1148;14210;rFOUC250V4x3x075S2S6Grey
1148;14233;rFOUC250V4x3x15S2S6Blue
1148;14232;rFOUC250V4x3x15S2S6Grey
1148;14223;rFOUC250V8x2x15S2S6Blue
1148;14222;rFOUC250V8x2x15S2S6Grey
1148;14213;rFOUC250V8x3x075S2S6Blue
1148;14212;rFOUC250V8x3x075S2S6Grey
1148;14235;rFOUC250V8x3x15S2S6Blue
1148;14234;rFOUC250V8x3x15S2S6Grey
1148;14241;rFOUI250V1x2x075S1S5Blue
1148;14240;rFOUI250V1x2x075S1S5Grey
1148;14255;rFOUI250V1x3x075S1S5Blue
1148;14254;rFOUI250V1x3x075S1S5Grey
1148;14242;rFOUI250V2x2x075S1S5Grey
1148;14244;rFOUI250V4x2x075S1S5Grey
1148;14249;rFOUI250V12x2x075S1S5Blue
1148;14248;rFOUI250V12x2x075S1S5Grey
1148;14275;rFOUI250V12x2x15S1S5Blue
1148;14274;rFOUI250V12x2x15S1S5Grey
1148;14263;rFOUI250V12x3x075S1S5Blue
1148;14262;rFOUI250V12x3x075S1S5Grey
1148;14289;rFOUI250V12x3x15S1S5Blue
1148;14288;rFOUI250V12x3x15S1S5Grey
1148;14251;rFOUI250V16x2x075S1S5Blue
1148;14250;rFOUI250V16x2x075S1S5Grey
1148;14277;rFOUI250V16x2x15S1S5Blue
1148;14276;rFOUI250V16x2x15S1S5Grey
1148;14265;rFOUI250V16x3x075S1S5Blue
1148;14264;rFOUI250V16x3x075S1S5Grey
1148;14291;rFOUI250V16x3x15S1S5Blue
1148;14290;rFOUI250V16x3x15S1S5Grey
1148;14267;rFOUI250V1x2x15S1S5Blue
1148;14266;rFOUI250V1x2x15S1S5Grey
1148;14281;rFOUI250V1x3x15S1S5Blue
1148;14280;rFOUI250V1x3x15S1S5Grey
1148;14253;rFOUI250V24x2x075S1S5Blue
1148;14252;rFOUI250V24x2x075S1S5Grey
1148;14279;rFOUI250V24x2x15S1S5Blue
1148;14278;rFOUI250V24x2x15S1S5Grey
1148;14243;rFOUI250V2x2x075S1S5Blue
1148;14269;rFOUI250V2x2x15S1S5Blue
1148;14268;rFOUI250V2x2x15S1S5Grey
1148;14257;rFOUI250V2x3x075S1S5Blue
1148;14256;rFOUI250V2x3x075S1S5Grey
1148;14283;rFOUI250V2x3x15S1S5Blue
1148;14282;rFOUI250V2x3x15S1S5Grey
1148;14245;rFOUI250V4x2x075S1S5Blue
1148;14271;rFOUI250V4x2x15S1S5Blue
1148;14270;rFOUI250V4x2x15S1S5Grey
1148;14259;rFOUI250V4x3x075S1S5Blue
1148;14258;rFOUI250V4x3x075S1S5Grey
1148;14285;rFOUI250V4x3x15S1S5Blue
1148;14284;rFOUI250V4x3x15S1S5Grey
1148;14247;rFOUI250V8x2x075S1S5Blue
1148;14246;rFOUI250V8x2x075S1S5Grey
1148;14273;rFOUI250V8x2x15S1S5Blue
1148;14272;rFOUI250V8x2x15S1S5Grey
1148;14261;rFOUI250V8x3x075S1S5Blue
1148;14260;rFOUI250V8x3x075S1S5Grey
1148;14287;rFOUI250V8x3x15S1S5Blue
1148;14286;rFOUI250V8x3x15S1S5Grey
1148;14177;rFOU061kV3x2516P1P8
1148;14197;rFOU061kV12x1510P1P8
1148;14189;rFOU061kV4x1616P1P8
1148;14165;rFOU061kV2x154P1P8
1148;14166;rFOU061kV2x254P1P8
1148;14171;rFOU061kV3x154P1P8
1148;14172;rFOU061kV3x256P1P8
1148;14174;rFOU061kV3x66P1P8
1148;14181;rFOU061kV3x9550P1P8
1148;14184;rFOU061kV4x156P1P8
1148;14192;rFOU061kV4x5025P1P8
1148;14195;rFOU061kV7x156P1P8
1148;14198;rFOU061kV12x2510P1P8
1148;14199;rFOU061kV19x1510P1P8
1148;14200;rFOU061kV19x2510P1P8
1148;14161;rFOU061kV1x15010P1P8
1148;14162;rFOU061kV1x18510P1P8
1148;14163;rFOU061kV1x24016P1P8
1148;14164;rFOU061kV1x30016P1P8
1148;14160;rFOU061kV1x9510P1P8
1148;14201;rFOU061kV27x1510P1P8
1148;14202;rFOU061kV27x2516P1P8
1148;14169;rFOU061kV2x1010P1P8
1148;14170;rFOU061kV2x1616P1P8
1148;14167;rFOU061kV2x46P1P8
1148;14168;rFOU061kV2x66P1P8
1148;14175;rFOU061kV3x1010P1P8
1148;14182;rFOU061kV3x12060P1P8
1148;14183;rFOU061kV3x15060P1P8
1148;14176;rFOU061kV3x1616P1P8
1148;14178;rFOU061kV3x3516P1P8
1148;14173;rFOU061kV3x46P1P8
1148;14179;rFOU061kV3x5025P1P8
1148;14180;rFOU061kV3x7035P1P8
1148;14188;rFOU061kV4x1010P1P8
1148;14185;rFOU061kV4x256P1P8
1148;14190;rFOU061kV4x2516P1P8
1148;14191;rFOU061kV4x3516P1P8
1148;14186;rFOU061kV4x46P1P8
1148;14187;rFOU061kV4x66P1P8
1148;14193;rFOU061kV4x7035P1P8
1148;14194;rFOU061kV4x9550P1P8
1148;14196;rFOU061kV7x256P1P8
1148;14437;rG11Koaks75Ohm500m
1148;14439;rG213UKoaks50Ohm100m
1148;14438;rG213UKoaks50Ohm500m
1148;14435;rG58CUKoaks50Ohm100m
1148;14436;rG58CUKoaks50Ohm500m
1148;14434;rG59BUKoaks75Ohm100mHv
1148;14433;rG59BUKoaks75Ohm500m
1148;14432;rG59BUKoaks75OhmB2130
1148;14440;rG59RK2x075Videokoaks100m
1148;14441;rG59RK2x075Videokoaks500m
1148;14893;rK500V075BLÅ
1148;14897;rK500V075BRUN
1148;14895;rK500V075GG
1148;14896;rK500V075GRÅ
1148;14891;rK500V075HVIT
1148;14894;rK500V075ORANGE
1148;14892;rK500V075RØD
1148;14890;rK500V075SORT
1148;14901;rK750V15BLÅ
1148;14904;rK750V15BRUN
1148;14902;rK750V15GG
1148;14903;rK750V15GRÅ
1148;14899;rK750V15HVIT
1148;14900;rK750V15RØD
1148;14898;rK750V15SORT
1148;14924;rK750V10BLÅ
1148;14926;rK750V10BRUN
1148;14925;rK750V10GG
1148;14923;rK750V10HVIT
1148;14922;rK750V10SORT
1148;14929;rK750V16BLÅ
1148;14931;rK750V16BRUN
1148;14930;rK750V16GG
1148;14932;rK750V16GG
1148;14928;rK750V16HVIT
1148;14927;rK750V16SORT
1148;14908;rK750V25BLÅ
1148;14911;rK750V25BRUN
1148;14909;rK750V25GG
1148;14910;rK750V25GRÅ
1148;14906;rK750V25HVIT
1148;14907;rK750V25RØD
1148;14905;rK750V25SORT
1148;14934;rK750V25GG
1148;14933;rK750V25SORT
1148;14936;rK750V35GG
1148;14935;rK750V35SORT
1148;14914;rK750V4BLÅ
1148;14916;rK750V4BRUN
1148;14915;rK750V4GG
1148;14913;rK750V4HVIT
1148;14912;rK750V4SORT
1148;14938;rK750V50GG
1148;14937;rK750V50SORT
1148;14919;rK750V6BLÅ
1148;14921;rK750V6BRUN
1148;14920;rK750V6GG
1148;14918;rK750V6HVIT
1148;14917;rK750V6SORT
1148;14939;rK750V70GG
1148;14787;tFSP1KV3X150A50
1148;14788;tFSP1KV3X240A70
1148;14786;tFSP1KV3X95A35
1148;14792;tFSP1KV4G150A50
1148;14793;tFSP1KV4G240A70
1148;14789;tFSP1KV4G25A10
1148;14790;tFSP1KV4G50A16
1148;14791;tFSP1KV4G95A35
1148;14777;tFXP1KV4G150A
1148;14778;tFXP1KV4G240A
1148;14774;tFXP1KV4G25A
1148;14775;tFXP1KV4G50A
1148;14776;tFXP1KV4G95A
1148;14782;tFXPO1kV4G150AOPTO8Tall
1148;14783;tFXPO1kV4G240AOPTO8Tall
1148;14784;tFXPO1kV4G25AOPTO
1148;14779;tFXPO1kV4G25AOPTO8Tall
1148;14785;tFXPO1kV4G50AOPTO
1148;14780;tFXPO1kV4G50AOPTO8Tall
1148;14781;tFXPO1kV4G95AOPTO8Tall
1148;14699;tSLF12KV1X150A25
1148;14700;tSLF12KV1X240A35
1148;14701;tSLF12KV1X400A35
1148;14698;tSLF12KV1X50A16
1148;14702;tSLF12KV1X630A35
1148;14707;tSLF12KV3X1X150A
1148;14708;tSLF12KV3X1X240A
1148;14706;tSLF12KV3X1X50A
1148;14704;tSLF12KVTRIPPEL1X150A25
1148;14705;tSLF12KVTRIPPEL1X240A35
1148;14703;tSLF12KVTRIPPEL1X50A16
1148;14724;tSLF24KV1X50A16
1148;14725;tSLF24KV1X95A25
1148;14726;tSLF24KV1X150A25
1148;14727;tSLF24KV1X240A35
1148;14728;tSLF24KV1X400A35
1148;14729;tSLF24KV1X630A50
1148;14735;tSLF24KV3X1X50A
1148;14736;tSLF24KV3X1X95A
1148;14737;tSLF24KV3X1X150A
1148;14738;tSLF24KV3X1X240A
1148;14730;tSLF24KVTRIPPEL1X50A16
1148;14731;tSLF24KVTRIPPEL1X95A25
1148;14732;tSLF24KVTRIPPEL1X150A25
1148;14733;tSLF24KVTRIPPEL1X240A35
1148;14734;tSLF24KVTRIPPEL1X400A35
1148;14713;tSLFJ12KV3x1x150AKGF25
1148;14716;tSLFJ12KV3x1x150AKGF50
1148;14714;tSLFJ12KV3x1x240AKGF25
1148;14717;tSLFJ12KV3x1x240AKGF50
1148;14712;tSLFJ12KV3x1x50AKGF25
1148;14715;tSLFJ12KV3x1x50AKGF50
1148;14753;tSLFJ24KV3x1x150AKGF25
1148;14757;tSLFJ24KV3x1x150AKGF50
1148;14754;tSLFJ24KV3x1x240AKGF25
1148;14758;tSLFJ24KV3x1x240AKGF50
1148;14751;tSLFJ24KV3x1x50AKGF25
1148;14755;tSLFJ24KV3x1x50AKGF50
1148;14752;tSLFJ24KV3x1x95AKGF25
1148;14756;tSLFJ24KV3x1x95AKGF50
1148;14709;tSLFO12KV3X1X50A
1148;14710;tSLFO12KV3X1X150A
1148;14711;tSLFO12KV3X1X240A
1148;14739;tSLFO24KV3X1X50A
1148;14740;tSLFO24KV3X1X95A
1148;14741;tSLFO24KV3X1X150A
1148;14742;tSLFO24KV3X1X240A
1148;14719;tSLFOJ12kV3x1x150AMKGF25
1148;14722;tSLFOJ12kV3x1x150AMKGF50
1148;14720;tSLFOJ12kV3x1x240AMKGF25
1148;14723;tSLFOJ12kV3x1x240AMKGF50
1148;14718;tSLFOJ12kV3x1x50AMKGF25
1148;14721;tSLFOJ12kV3x1x50AMKGF50
1148;14743;tSLFOJ24KV3x1x50AKGF25
1148;14747;tSLFOJ24KV3x1x50AKGF50
1148;14744;tSLFOJ24KV3x1x95AKGF25
1148;14748;tSLFOJ24KV3x1x95AKGF50
1148;14745;tSLFOJ24KV3x1x150AKGF25
1148;14749;tSLFOJ24KV3x1x150AKGF50
1148;14746;tSLFOJ24KV3x1x240AKGF25
1148;14750;tSLFOJ24KV3x1x240AKGF50
1148;14759;tXSP24KV1X25CU16
1148;14763;tXXP1KV1X95A
1148;14769;tXXP1KV1X95CU
1148;14764;tXXP1KV1X150A
1148;14770;tXXP1KV1X150CU
1148;14765;tXXP1KV1X240A
1148;14771;tXXP1KV1X240CU
1148;14766;tXXP1KV1X300A
1148;14772;tXXP1KV1X300CU
1148;14767;tXXP1KV1X400A
1148;14773;tXXP1KV1X400CU
1148;14768;tXXP1KV1X630A
1148;3027;kabelUspesifisert
1148;3028;kabelUisolert
1148;3029;kabelIsolert
1148;3030;kabelbunt
8062;10456;statensVegvesen
8062;15951;fylkeskommune
8062;10534;kommune
8062;10612;privat
2199;4678;1
2199;4679;2
2199;4680;3
2199;4681;4
2199;4682;5
2199;4915;6
2199;16784;7
2199;16785;8
1955;3730;1
1955;3739;2
1955;16294;3
1955;16295;4
8401;11333;plant
8401;11334;buet
3884;4683;skjermPlan
3884;16971;skjermBuet
3884;16972;skjermHalvbuet
3884;4684;skjermDyptrukket
3884;16973;åpen
8402;11335;ja
8402;11336;nei
1951;5305;5
1951;5306;8
1951;5031;9
1951;5032;11
1951;5033;15
1951;7454;18
1951;4911;20
1951;5021;24
1951;5034;26
1951;5022;28
1951;5023;32
1951;5035;34
1951;3971;35
1951;4912;36
1951;4913;50
1951;3972;55
1951;4914;58
1951;5024;60
1951;2734;70
1951;5025;72
1951;2737;80
1951;2740;90
1951;3010;100
1951;13099;116
1951;5026;120
1951;3973;125
1951;3974;135
1951;3975;150
1951;5027;180
1951;13100;240
1951;3976;250
1951;3962;400
1951;5028;600
9953;16150;stat
9953;16151;fylkeskommune
9953;16152;kommune
9953;16153;privat
10012;16446;ja
10012;16447;nei
9567;13776;ja
9567;13777;nei
2077;3750;kvikksølv
2077;3753;natriumHøytrykk
2077;3955;natriumLavtrykk
2077;3956;lysstoffrør
2077;3957;glødelampe
2077;12978;qL
2077;12979;lED
2077;3751;metallhalogen
9563;13770;reflektor
9563;13771;linse
9563;13772;reflektorOgLinse
9563;13773;direkteLys
1529;3718;aeg
1529;3719;thorn
1529;3720;philips
1529;3721;siemens
1529;4676;siemensSiteco
1529;3722;ifa
1529;3723;noral
1529;3724;seelux
1529;4677;jernkonst
1529;4079;urbis
1529;16838;aECIlluminazione
9568;13778;ja
9568;13779;nei
10014;16269;ujorda
10014;16270;jorda
10014;16271;dobbeltisolert
9955;16158;statensVegvesen
9955;16159;kommune
9955;16160;privat
4528;5408;ja
4528;11764;nei
10017;16289;cCBolter160Mm
10017;16290;cCBolter200Mm
10017;16291;cCBolter240Mm
10017;16292;ikkeStandardAvstand
9954;16154;stat
9954;16155;fylkeskommune
9954;16156;kommune
9954;17292;nettselskap
9954;16157;privat
1662;3515;jaUkjentType
1662;16272;jaDeformasjonTypeHE
1662;16273;jaAvskjæringsleddTypeNE
1662;16274;jaTremastMedSvekking
1662;3553;nei
10016;16279;betongfundament
10016;16287;plasstøpt
10016;16288;stålfundament
10016;16280;fotplate
10016;16284;jordstikk
10016;16285;nedstikk
10016;16281;iPåFjell
10016;16282;iPåFjellfundament
10016;16283;iPåJordfundament
10587;16974;galvanisert
10587;16975;galvanisertOgPulverlakkert
10587;16976;galvanisertOgVåtlakkert
10587;16977;eloksertAluminium
10587;16978;beiset
1189;2225;stålmast
1189;4690;stålmastRett
1189;16302;stålmastSylindrisk
1189;4685;stålmastKonisk
1189;3769;stålmast6KantetKonisk
1189;4691;stålmastTeleskop
1189;2183;tremast
1189;16300;tremastSvekket
1189;3767;gittermast
1189;16301;komposittmast
1189;16304;aluminiumsmast
3895;4692;ja
3895;4693;nei
9956;16161;statensVegvesen
9956;16162;kommune
9956;17293;nettselskap
9956;16163;privat
4566;5492;europaveg
4566;5493;riksveg
4566;5494;fylkesveg
4566;5495;kommunalVeg
4566;5496;privatVeg
4566;5497;skogsbilveg
4567;5499;eksisterendeVeg
4567;5505;midlertidigVeg
4567;5502;midlertidigStatusBilveg
4567;5504;eksisterendeFerjestrekning
4567;12159;gangSykkelveg
4567;12983;midlertidigStatusGangSykkelveg
4567;13707;beredskapsveg
4567;5501;serviceveg
4567;5500;rømningstunnel
4567;7041;anleggsveg
4567;12160;gangSykkelvegAnlegg
10080;16448;12
10080;16449;24
10080;16450;230
10080;16451;400
10080;16714;690
1230;3754;skjevMast
1230;3755;knustArmatur
1230;3756;mørk
2268;4103;ok
2268;4104;tiltaksbehov
2268;4105;mangler
2268;4629;funksjonell
2111;3863;straks
2111;3865;14Dager
2111;3867;3Mnd
