ptid;enid;name;fullname
1147;3006;tolyssignal;Tolyssignal
1147;3007;rødtVekselblinksignal;Rødt vekselblinksignal
1147;3009;gultVekselblinksignal;Gult vekselblinksignal
1147;3008;jernbanesignal;Jernbanesignal
1670;2425;jordstikk;Jordstikk
1670;2429;iPåFjellfundament;I/på fjellfundament
1670;2434;iPåJordfundament;I/på jordfundament
1670;3264;iPåFjell;I/på fjell
1670;3930;kumMedFundament;Kum med fundament
1875;2968;egenStolpe;Egen stolpe
1875;2873;helportal;Helportal
1875;2870;halvportal;Halvportal
1875;2966;lysmast;Lysmast
1875;2876;wirestrekk;Wirestrekk
1875;16737;bom;Bom
1875;2971;hengerITakKabelbro;Henger i tak/kabelbro
1875;2973;festetTilVeggBygning;Festet til vegg/bygning
1963;2989;trykknappForFotgjengere;Trykknapp for fotgjengere
1963;2990;pipelyd;Pipelyd
1963;2991;trykknappForFotgjengereOgPipelyd;Trykknapp for fotgjengere og pipelyd
1652;3300;heng;Heng
1652;3306;venstreVegg;Venstre vegg
1652;3309;høyreVegg;Høyre vegg
1652;17443;skjæringIDagen;Skjæring i dagen
1134;3311;innstøptBoltAvKamstål;Innstøpt bolt av kamstål
1134;3312;endeforankretBoltMPolyester;Endeforankret bolt m/polyester
1134;3313;rørboltEndeforankretMEkspansjonshylse;Rørbolt, endeforankret m/ekspansjonshylse
4056;5065;analog;Analog
4056;5071;digital;Digital
8081;10475;statensVegvesen;Statens vegvesen
8081;10553;kommune;Kommune
8081;10631;privat;Privat
8039;10305;stat;Stat
8039;10766;fylkeskommune;Fylkeskommune
8039;10369;kommune;Kommune
8039;10433;privat;Privat
4013;7455;betjeningStyring;Betjening/styring
4013;5056;automasjonsskap;Automasjonsskap
4013;11787;tellepunktskap;Tellepunktskap
4013;12166;nødstyreskap;Nødstyreskap
8114;10508;statensVegvesen;Statens vegvesen
8114;10586;kommune;Kommune
8114;10664;privat;Privat
1894;2714;medMetreringsretning;Med metreringsretning
1894;2717;motMetreringsretning;Mot metreringsretning
1894;2837;paralleltMotVeg;Parallelt mot veg
1894;2838;paralleltFraVeg;Parallelt fra veg
1894;3698;tosidig;Tosidig
1879;3476;ingen;Ingen
1879;2863;innvendig;Innvendig
1879;2864;utvendig;Utvendig
1294;2115;gul;Gul
1294;2121;blå;Blå
1294;2124;hvit;Hvit
1294;2128;grønn;Grønn
1294;2134;brun;Brun
1294;2131;svart;Svart
1294;3468;oransje;Oransje
1294;4159;rød;Rød
1294;5482;burgunder;Burgunder
1294;13364;gulgrønnFlouriscerende;Gulgrønn flouriscerende
1921;3477;ingen;Ingen
1921;2848;klasse1;Klasse 1
1921;2850;klasse2;Klasse 2
1921;2849;klasse3;Klasse 3
1921;4160;fluorescerende;Fluorescerende
1897;3470;nord;Nord
1897;3471;sør;Sør
1897;3472;øst;Øst
1897;3473;vest;Vest
8828;11738;ja;Ja
8828;11739;nei;Nei
1494;2839;norskilt;Norskilt
1494;2840;brødreneDahlAS;Brødrene Dahl AS
1494;2842;euroskiltAS;Euroskilt AS
1494;4035;vikVerk;Vik Verk
1494;4036;trafikkOgVeimerking;Trafikk og Veimerking
1494;2841;egenprodusert;Egenprodusert
1893;2844;3M;3M
1893;2845;fasson;Fasson
1893;2846;tessalux;Tessalux
1893;2847;seibulite;Seibulite
1893;3712;stimsonite;Stimsonite
1893;13784;avery;Avery
1892;2853;plan;Plan
1892;2854;bukketKant;Bukket kant
1892;2855;buet;Buet
1892;2856;profil;Profil
5530;7601;1001FarligSvingTilHøyre;100.1 - Farlig sving, til høyre
5530;7602;1002FarligSvingTilVenstre;100.2 - Farlig sving, til venstre
5530;7603;1021FarligeSvingerDenFørsteTilHøyre;102.1 - Farlige svinger, den første til høyre
5530;7604;1022FarligeSvingerDenFørsteTilVenstre;102.2 - Farlige svinger, den første til venstre
5530;7605;1041BrattBakkeStigning;104.1 - Bratt bakke, stigning
5530;7606;1042BrattBakkeFall;104.2 - Bratt bakke, fall
5530;7607;1061SmalereVegInnsnevringPåBeggeSider;106.1 - Smalere veg, Innsnevring på begge sider
5530;7608;1062SmalereVegInnsnevringPåHøyreSide;106.2 - Smalere veg, Innsnevring på høyre side
5530;7609;1063SmalereVegInnsnevringPåVenstreSide;106.3 - Smalere veg, Innsnevring på venstre side
5530;7610;108UjevnVeg;108 - Ujevn veg
5530;9146;109Fartshump;109 - Fartshump
5530;7611;110Vegarbeid;110 - Vegarbeid
5530;7612;112Steinsprut;112 - Steinsprut
5530;7613;1141RasfareHøyreSide;114.1 - Rasfare, høyre side
5530;7614;1142RasfareVenstreSide;114.2 - Rasfare, venstre side
5530;7615;116GlattKjørebane;116 - Glatt kjørebane
5530;9147;117FarligVegskulder;117 - Farlig vegskulder
5530;7616;118BevegeligBru;118 - Bevegelig bru
5530;7617;120KaiStrandEllerFerjeleie;120 - Kai, strand eller ferjeleie
5530;7618;122Tunnel;122 - Tunnel.
5530;7619;124FarligVegkryss;124 - Farlig vegkryss
5530;7620;126Rundkjøring;126 - Rundkjøring
5530;7621;132Trafikklyssignal;132 - Trafikklyssignal
5530;9148;134PlanovergangMedBom;134 - Planovergang med bom
5530;9149;135PlanovergangUtenBom;135 - Planovergang uten bom
5530;7629;1361hAvstandsskilt;136.1h - Avstandsskilt
5530;7626;1361vAvstandsskilt;136.1v - Avstandsskilt
5530;7628;1362hAvstandsskilt;136.2h - Avstandsskilt
5530;7625;1362vAvstandsskilt;136.2v - Avstandsskilt
5530;7627;1363hAvstandsskilt;136.3h - Avstandsskilt
5530;7624;1363vAvstandsskilt;136.3v - Avstandsskilt
5530;7630;1381JernbanesporEnkeltsporet;138.1 - Jernbanespor, enkeltsporet
5530;7631;1382JernbanesporFlersporet;138.2 - Jernbanespor, flersporet
5530;9150;139Sporvogn;139 - Sporvogn
5530;7632;140AvstandTilGangfelt;140 - Avstand til gangfelt
5530;7633;142Barn;142 - Barn
5530;7634;144Syklende;144 - Syklende
5530;8867;1461Elg;146.1 - Elg
5530;8868;1462Rein;146.2 - Rein
5530;8869;1463Hjort;146.3 - Hjort
5530;8870;1464Ku;146.4 - Ku
5530;8871;1465Sau;146.5 - Sau
5530;7636;148MøtendeTrafikk;148 - Møtende trafikk
5530;9151;149Kø;149 - Kø
5530;7637;150Fly;150 - Fly
5530;7638;152Sidevind;152 - Sidevind
5530;13464;153Trafikkulykke;153 - Trafikkulykke
5530;7639;154Skiløpere;154 - Skiløpere
5530;7640;155Ridende;155 - Ridende
5530;7641;156AnnenFare;156 - Annen fare
5530;7642;202Vikeplikt;202 - Vikeplikt
5530;7643;204Stopp;204 - Stopp
5530;7644;206Forkjørsveg;206 - Forkjørsveg
5530;7645;208SluttPåForkjørsveg;208 - Slutt på forkjørsveg
5530;7646;210Forkjørskryss;210 - Forkjørskryss
5530;7647;212VikepliktOverforMøtendeKjøretøy;212 - Vikeplikt overfor møtende kjøretøy
5530;7648;214MøtendeKjørendeHarVikeplikt;214 - Møtende kjørende har vikeplikt
5530;7649;302InnkjøringForbudt;302 - Innkjøring forbudt
5530;7650;3060ForbudtForAlleKjøretøy;306.0 - Forbudt for alle kjøretøy
5530;7651;3061ForbudtForMotorvogn;306.1 - Forbudt for motorvogn
5530;7652;3063ForbudtForTraktorOgForMotorredskapKonstruertFo;306.3 - Forbudt for traktor og for motorredskap konstruert for fart mindre enn 40 km/t
5530;7653;3064ForbudtForMotorsykkelOgMoped;306.4 - Forbudt for motorsykkel og moped
5530;7654;3065ForbudtForLastebilOgTrekkbil;306.5 - Forbudt for lastebil og trekkbil
5530;7655;3066ForbudtForSyklende;306.6 - Forbudt for syklende
5530;7656;3067ForbudtForGående;306.7 - Forbudt for gående
5530;7657;3068ForbudtForGåendeOgSyklende;306.8 - Forbudt for gående og syklende
5530;7658;3069ForbudtForRidende;306.9 - Forbudt for ridende
5530;9152;308ForbudtForTransportAvFarligGods;308 - Forbudt for transport av farlig gods
5530;10079;310ForbudtForMotorvognMedFlereEnnToHjulOgMedTillat;310 - Forbudt for motorvogn med flere enn to hjul og med tillatt totalvekt høyere enn angitt
5530;7659;312Breddegrense;312 - Breddegrense
5530;7660;314Høydegrense;314 - Høydegrense
5530;7661;316Lengdegrense;316 - Lengdegrense
5530;7662;3181TotalvektgrenseForKjøretøy;318.1 - Totalvektgrense, for kjøretøy
5530;7663;3182TotalvektgrenseForVogntog;318.2 - Totalvektgrense, for vogntog
5530;7664;320Aksellastgrense;320 - Aksellastgrense
5530;7665;322Boggilastgrense;322 - Boggilastgrense
5530;9945;u324StoppForAngittFormål;U324 - Stopp for angitt formål
5530;7666;3241StoppForAngittFormålKontroll;324.1 - Stopp for angitt formål, Kontroll
5530;9776;3242StoppForAngittFormålAvgift;324.2 - Stopp for angitt formål, Avgift
5530;7667;326StoppForToll;326 - Stopp for toll
5530;7668;3301SvingeforbudTilHøyre;330.1 - Svingeforbud, til høyre
5530;7669;3302SvingeforbudTilVenstre;330.2 - Svingeforbud, til venstre
5530;7670;332Vendingsforbud;332 - Vendingsforbud
5530;7671;334Forbikjøringsforbud;334 - Forbikjøringsforbud
5530;9153;335ForbikjøringsforbudForLastebil;335 - Forbikjøringsforbud for lastebil
5530;7672;336SluttPåForbikjøringsforbud;336 - Slutt på forbikjøringsforbud
5530;9154;337SluttPåForbikjøringsforbudForLastebil;337 - Slutt på forbikjøringsforbud for lastebil
5530;11578;36220Fartsgrense20KmT;362.20 - Fartsgrense 20 km/t
5530;8872;36230Fartsgrense30KmT;362.30 - Fartsgrense 30 km/t
5530;8873;36240Fartsgrense40KmT;362.40 - Fartsgrense 40 km/t
5530;8874;36250Fartsgrense50KmT;362.50 - Fartsgrense 50 km/t
5530;8875;36260Fartsgrense60KmT;362.60 - Fartsgrense 60 km/t
5530;8876;36270Fartsgrense70KmT;362.70 - Fartsgrense 70 km/t
5530;8877;36280Fartsgrense80KmT;362.80 - Fartsgrense 80 km/t
5530;8878;36290Fartsgrense90KmT;362.90 - Fartsgrense 90 km/t
5530;8879;362100Fartsgrense100KmT;362.100 - Fartsgrense 100 km/t
5530;11816;362110Fartsgrense110KmT;362.110 - Fartsgrense 110 km/t
5530;12146;36420SluttPåSærskiltFartsgrense20KmT;364.20 - Slutt på særskilt fartsgrense 20 km/t
5530;9155;36430SluttPåSærskiltFartsgrense30KmT;364.30 - Slutt på særskilt fartsgrense 30 km/t
5530;9156;36440SluttPåSærskiltFartsgrense40KmT;364.40 - Slutt på særskilt fartsgrense 40 km/t
5530;9157;36450SluttPåSærskiltFartsgrense50KmT;364.50 - Slutt på særskilt fartsgrense 50 km/t
5530;9158;36460SluttPåSærskiltFartsgrense60KmT;364.60 - Slutt på særskilt fartsgrense 60 km/t
5530;9159;36470SluttPåSærskiltFartsgrense70KmT;364.70 - Slutt på særskilt fartsgrense 70 km/t
5530;7675;366Fartsgrensesone;366 - Fartsgrensesone
5530;7676;368SluttPåFartsgrensesone;368 - Slutt på fartsgrensesone
5530;7677;370StansForbudt;370 - Stans forbudt
5530;7678;372ParkeringForbudt;372 - Parkering forbudt
5530;7679;3761Parkeringssone;376.1 - Parkeringssone
5530;7680;3762Parkeringssone;376.2 - Parkeringssone
5530;7681;3781SluttPåParkeringssone;378.1 - Slutt på parkeringssone
5530;7682;3782SluttPåParkeringssone;378.2 - Slutt på parkeringssone
5530;7683;4021PåbudtKjøreretningTilHøyre;402.1 - Påbudt kjøreretning, til høyre
5530;7684;4022PåbudtKjøreretningTilVenstre;402.2 - Påbudt kjøreretning, til venstre
5530;7685;4023PåbudtKjøreretningRettFram;402.3 - Påbudt kjøreretning, rett fram
5530;7686;4024PåbudtKjøreretningSvingTilHøyre;402.4 - Påbudt kjøreretning, sving til høyre
5530;7687;4025PåbudtKjøreretningSvingTilVenstre;402.5 - Påbudt kjøreretning, sving til venstre
5530;7688;4026PåbudtKjøreretningRettFremOgSvingTilHøyre;402.6 - Påbudt kjøreretning, rett frem og sving til høyre
5530;7689;4027PåbudtKjøreretningRettFremOgSvingTilVenstre;402.7 - Påbudt kjøreretning, rett frem og sving til venstre
5530;7690;4028PåbudtKjøreretningSvingTilHøyreOgVenstre;402.8 - Påbudt kjøreretning, sving til høyre og venstre
5530;7691;4041PåbudtKjørefeltHøyre;404.1 - Påbudt kjørefelt, høyre
5530;7692;4042PåbudtKjørefeltVenstre;404.2 - Påbudt kjørefelt, venstre
5530;7693;406PåbudtRundkjøring;406 - Påbudt rundkjøring
5530;17312;408PåbudtKjøreretningIRundkjøring;408 - Påbudt kjøreretning i rundkjøring
5530;9160;502Motorveg;502 - Motorveg
5530;9161;503Motortrafikkveg;503 - Motortrafikkveg
5530;9162;504SluttPåMotorveg;504 - Slutt på motorveg
5530;9163;505SluttPåMotortrafikkveg;505 - Slutt på motortrafikkveg
5530;17313;506Tungtrafikkfelt;506 - Tungtrafikkfelt
5530;17314;507SluttPåTungtrafikkfelt;507 - Slutt på tungtrafikkfelt
5530;7699;5081KollektivfeltForBuss;508.1 - Kollektivfelt, for buss
5530;7700;5082KollektivfeltForBussOgDrosje;508.2 - Kollektivfelt for buss og drosje
5530;9164;509Sambruksfelt;509 - Sambruksfelt
5530;7701;5101SluttPåKollektivfeltForBuss;510.1 - Slutt på  kollektivfelt for buss
5530;7702;5102SluttPåKollektivfeltForBussOgDrosje;510.2 - Slutt på kollektivfelt for buss og drosje
5530;9165;511SluttPåSambruksfelt;511 - Slutt på sambruksfelt
5530;7703;512HoldeplassForBuss;512 - Holdeplass for buss
5530;9166;513HoldeplassForSporvogn;513 - Holdeplass for sporvogn
5530;7704;514HoldeplassForDrosje;514 - Holdeplass for drosje
5530;7705;516Gangfelt;516 - Gangfelt
5530;7706;518Gangveg;518 - Gangveg
5530;7707;520Sykkelveg;520 - Sykkelveg
5530;9167;521Sykkelfelt;521 - Sykkelfelt
5530;13465;5212SykkelfeltMidtstilt;521.2 - Sykkelfelt, midtstilt
5530;7708;522GangOgSykkelveg;522 - Gang- og sykkelveg
5530;7709;524Møteplass;524 - Møteplass
5530;7710;5261EnvegskjøringPlassertVinkelrett;526.1 - Envegskjøring, plassert vinkelrett
5530;7711;5262EnvegskjøringPlassertParallelt;526.2 - Envegskjøring, plassert parallelt
5530;9168;5271BlindvegVegenErFysiskStengt;527.1 - Blindveg, vegen er fysisk stengt
5530;9169;5272BlindvegKryssendeVegErFysiskStengt;527.2 - Blindveg, kryssende veg er fysisk stengt
5530;9170;5273BlindvegStengtForBilMenÅpenForGåendeOgSyklende;527.3 - Blindveg, stengt for bil, men åpen for gående og syklende
5530;9171;5274BlindvegKryssendeVegStengtForBilMenÅpenForGåen;527.4 - Blindveg, kryssende veg stengt for bil, men åpen for gående og syklende
5530;7712;528ValgfrittKjørefelt;528 - Valgfritt kjørefelt
5530;7713;53001SammenflettingTil1FeltMotgåendeTrafikkAdskilt;530.01 - Sammenfletting til 1 felt, motgående trafikk adskilt
5530;7714;53011SammenfelttingTil1FeltMotgåendeTrafikkPåSamme;530.11 - Sammenfeltting til 1 felt, motgående trafikk på samme kjørebane
5530;8899;531101FeltForFartsøkningGjgVegMotgTrafikkAtskilt1G;531.101 - Felt for fartsøkning, gjg. veg, motg. trafikk atskilt, 1 gjg. felt i fartsretn.
5530;7715;531102FeltForFartsøkningGjgVegMotgTrafikkAtskilt2G;531.102 - Felt for fartsøkning, gjg. veg, motg. trafikk atskilt, 2 gjg. felt i fartsretn.
5530;8900;531103FeltForFartsøkningGjgVegMotgTrafikkAtskilt3G;531.103 - Felt for fartsøkning, gjg. veg, motg. trafikk atskilt, 3 gjg. felt i fartsretn.
5530;8901;531104FeltForFartsøkningGjgVegMotgTrafikkAtskilt4G;531.104 - Felt for fartsøkning, gjg. veg, motg. trafikk atskilt, 4 gjg. felt i fartsretn.
5530;9390;531105FeltForFartsøkningGjgVegMotgTrafikkAtskilt5G;531.105 - Felt for fartsøkning, gjg. veg, motg. trafikk atskilt, 5 gjg. felt i fartsretning
5530;9391;531106FeltForFartsøkningGjgVegMotgTrafikkAtskilt6G;531.106 - Felt for fartsøkning, gjg. veg, motg. trafikk atskilt, 6 gjg. felt i fartsretning
5530;8902;531111FeltForFartsøkningGjennomgVeg1FeltMot1Gjenno;531.111 - Felt for fartsøkning, gjennomg. veg, 1 felt mot, 1 gjennomgående felt i fartsretning
5530;8904;531112FeltForFartsøkningGjennomgVeg1FeltMot2Gjenno;531.112 - Felt for fartsøkning, gjennomg. veg, 1 felt mot, 2 gjennomgående felt i fartsretning
5530;9392;531113FeltForFartsøkningGjgVeg1FeltMot3GjgFeltIFar;531.113 - Felt for fartsøkning, gjg. veg, 1 felt mot, 3 gjg. felt i fartsretning
5530;8903;531121FeltForFartsøkningGjennomgVeg2FeltMot1Gjenno;531.121 - Felt for fartsøkning, gjennomg. veg, 2 felt mot, 1 gjennomgående felt i fartsretning
5530;8905;531122FeltForFartsøkningGjennomgVeg2FeltMot2Gjenno;531.122 - Felt for fartsøkning, gjennomg. veg, 2 felt mot, 2 gjennomgående felt i fartsretning
5530;9393;531123FeltForFartsøkningGjennomgVeg2FeltMot3Gjenno;531.123 - Felt for fartsøkning, gjennomg. veg, 2 felt mot, 3 gjennomgående felt i fartsretning
5530;8907;531201FeltForFartsøkningTilkjøringsvegMotgTrafikkA;531.201 - Felt for fartsøkning, tilkjøringsveg, motg. trafikk atskilt, 1 gjg. felt i fartsretn.
5530;7716;531202FeltForFartsøkningTilkjøringsvegMotgTrafikkA;531.202 - Felt for fartsøkning, tilkjøringsveg, motg. trafikk atskilt, 2 gjg. felt i fartsretn.
5530;8908;531203FeltForFartsøkningTilkjøringsvegMotgTrafikkA;531.203 - Felt for fartsøkning, tilkjøringsveg, motg. trafikk atskilt, 3 gjg. felt i fartsretn.
5530;8909;531204FeltForFartsøkningTilkjøringsvegMotgTrafikkA;531.204 - Felt for fartsøkning, tilkjøringsveg, motg. trafikk atskilt, 4 gjg. felt i fartsretn.
5530;9394;531205FeltForFartsøkningTilkjVegMotgTrafikkAtskilt;531.205 - Felt for fartsøkning, tilkj.veg, motg. trafikk atskilt, 5 gjg. felt i fartsretning
5530;9395;531206FeltForFartsøkningTilkjVegMotgTrafikkAtskilt;531.206 - Felt for fartsøkning, tilkj.veg, motg. trafikk atskilt, 6 gjg. felt i fartsretning
5530;8910;531211FeltForFartsøkningTilkjøringsveg1FeltMot1Gje;531.211 - Felt for fartsøkning, tilkjøringsveg, 1 felt mot, 1 gjennomgående felt i fartsretning
5530;8912;531212FeltForFartsøkningTilkjøringsveg1FeltMot2Gje;531.212 - Felt for fartsøkning, tilkjøringsveg, 1 felt mot, 2 gjennomgående felt i fartsretning
5530;9396;531213FeltForFartsøkningTilkjøringsveg1FeltMot3Gje;531.213 - Felt for fartsøkning, tilkjøringsveg, 1 felt mot, 3 gjennomgående felt i fartsretning
5530;8911;531221FeltForFartsøkningTilkjøringsveg2FeltMot1Gje;531.221 - Felt for fartsøkning, tilkjøringsveg, 2 felt mot, 1 gjennomgående felt i fartsretning
5530;8913;531222FeltForFartsøkningTilkjøringsveg2FeltMot2Gje;531.222 - Felt for fartsøkning, tilkjøringsveg, 2 felt mot, 2 gjennomgående felt i fartsretning
5530;9397;531223FeltForFartsøkningTilkjøringsveg2FeltMot3Gje;531.223 - Felt for fartsøkning, tilkjøringsveg, 2 felt mot, 3 gjennomgående felt i fartsretning
5530;7718;532H01KjfSlutterHøyreSideMotgTrafikkAtskiltReduksj;532.H01 - Kjf. slutter, høyre side, motg. trafikk atskilt, reduksjon til 1 gjg. felt i fartsretn.
5530;8915;532H02KjfSlutterHøyreSideMotgTrafikkAtskiltReduksj;532.H02 - Kjf. slutter, høyre side, motg. trafikk atskilt, reduksjon til 2 gjg. felt i fartsretn.
5530;8916;532H03KjfSlutterHøyreSideMotgTrafikkAtskiltReduksj;532.H03 - Kjf. slutter, høyre side, motg. trafikk atskilt, reduksjon til 3 gjg. felt i fartsretn.
5530;8917;532H04KjfSlutterHøyreSideMotgTrafikkAtskiltReduksj;532.H04 - Kjf. slutter, høyre side, motg. trafikk atskilt, reduksjon til 4 gjg. felt i fartsretn.
5530;9398;532H05FeltSlutterHSideMotgTrafikkAtskiltReduksjonT;532.H05 - Felt slutter, h. side, motg. trafikk atskilt, reduksjon til 5 gjg. felt i fartsretning
5530;9399;532H06FeltSlutterHSideMotgTrafikkAtskiltReduksjonT;532.H06 - Felt slutter, h. side, motg. trafikk atskilt, reduksjon til 6 gjg. felt i fartsretning
5530;8918;532H11KjfSlutterHøyreSide1FeltMotReduksjonTil1GjgF;532.H11 - Kjf. slutter, høyre side, 1 felt mot, reduksjon til 1 gjg. felt i fartsretn.
