ptid;enid;name;fullname
6843;9031;;Oppskrevet fra nivå-1 tellepunktet
6843;9032;;Oppskrevet fra fylkesindeksen
6843;9033;;Brukersatt
9112;12090;;Oppskrevet fra primærtellepunktet
9112;12089;;Oppskrevet fra nivå-1 tellepunktet
9112;12088;;Oppskrevet fra fylkesindeksen
9112;12087;;Brukersatt
9292;12989;;Registreringspunkt
9292;12990;;Bomstasjon
9292;12991;;Signalanlegg
9292;13106;;ATK
3910;4892;;Kontinuerlig (Nivå 1)
3910;4893;;Periodisk (Nivå 2)
3910;10245;;Periodisk (Nivå 3)
3910;4894;;Enkeltmåling
5201;7081;;Operativt
5201;7082;;Nedlagt/ikke lov å bruke
5201;12987;;Midlertidig ute av drift
5201;12988;;Nedlagt
9293;12992;;Motorkjøretøy
9293;12993;;Sykkel
9293;12994;;Gående
9794;15945;;Forbudt for gående og syklende
9794;15946;;Forbudt for motortrafikk 
9794;15947;;Motortrafikk kun tillatt for varetransport 
9794;15948;;Motortrafikk kun tillatt for kjøring til eiendommer 
9794;15949;;Motortrafikk kun tillatt for varetransport og kjøring til eiendommer
9794;16847;;Gjennomkjøring forbudt
9794;17464;;Sykling mot kjøreretningen tillatt
8017;10283;;Stat
8017;10745;;Fylkeskommune
8017;10347;;Kommune
8017;10411;;Privat
8017;17618;;Uavklart
7936;10140;;Polycarbonat
7936;10141;;Stål
7935;10136;;Stolpe 3''
7935;10137;;Stolpe 2''
7935;10139;;Trestolpe
7935;10138;;Vegg
7934;10134;;Rundt
7934;10135;;Firkantet
8090;10484;;Statens vegvesen
8090;10562;;Kommune
8090;10640;;Privat
8090;17735;;Uavklart
5067;6343;0;Uhell med dyr innblandet
5067;6344;1;Påkjøring av fast gjenstand på kjørebanen
5067;6345;2;Hull i vegen o.l.
5067;6346;3;Enslig kjøretøy veltet i kjørebanen
5067;6347;4;Påkjøring av parkert kjøretøy på høyre side
5067;6348;5;Påkjøring av parkert kjøretøy på venstre side
5067;6349;6;Påkjøring av parkert kjøretøy ved forbikjøring
5067;6350;7;Øvrige parkeringsuhell
5067;6351;8;Uhell ved av- eller påstigning av kjøretøy
5067;6352;9;Uhell med uklart forløp / uhell som ikke faller inn under noen bestemt uh.kode
5067;6353;10;Forbikjøring
5067;6354;11;Skifte av felt til venstre
5067;6355;12;Skifte av felt til høyre
5067;6356;13;Kjøring i parallelle kjørefelter forøvrig
5067;6357;14;Påkjøring bakfra
5067;6358;15;Påkjøring bakfra etter oppstart fra stanset eller parkert stilling
5067;6359;16;Påkjøring av forankjørende ved skifte av felt til venstre
5067;6360;17;Påkjøring av forankjørende ved skifte av felt til høyre
5067;6361;19;Uhell med uklart forløp mellom kjøretøy med samme kjøreretning
5067;6362;20;Møting på rett vegstrekning
5067;6363;21;Møting i kurve
5067;6364;22;Møting under forbikjøring på rett vegstrekning
5067;6365;23;Møting under forbikjøring i høyrekurve
5067;6366;24;Møting under forbikjøring i venstrekurve
5067;6367;25;Møting under forbikjøring av stanset eller parkert kjøretøy
5067;6368;26;Møting etter oppstart fra stanset eller parkert stilling
5067;6369;29;Uhell med uklart forløp ved møting
5067;6370;30;Påkjøring bakfra ved høyresving
5067;6371;31;Påkjøring forøvrig ved høyresving
5067;6372;32;Påkjøring bakfra ved venstresving
5067;6373;33;Påkjøring forøvrig ved venstresving
5067;6374;34;Påkjøring ved vending foran kjørende i samme retning
5067;6375;35;Påkjøring av kjørende fra fortau eller G/S-veg, ved høyresving
5067;6376;36;Påkjøring av kjørende fra fortau eller G/S-veg, ved venstresving
5067;6377;39;Uhell med uklart forløp ved avsvinging fra samme kjøreretning
5067;6378;40;Avsvingning til venstre foran kjørende i motsatt retning
5067;6379;41;Avsvinging i samme retning
5067;6380;42;Avsvinging i hver sin retning
5067;6381;43;Vending foran kjørende i motsatt retning
5067;6382;44;Avsvingning til høyre foran kjørende i motsatt retning fra fortau eller G/S-veg
5067;6383;45;Avsvingning til venstre foran kjørende i motsatt retning fra fortau eller G/S-veg
5067;6384;49;Uhell med uklart forløp ved avsvinging fra motsatte kjøreretninger
5067;6385;50;Kryssende kjøreretninger
5067;6386;51;Forbikjøring på venstre side i kryss eller avkjørsel
5067;6387;52;Forbikjøring på høyre side i kryss eller avkjørsel
5067;6388;53;Kjørende fra fortau eller G/S-veg krysset kjørebanen på hitsiden av krysset
5067;6389;54;Kjørende fra fortau eller G/S-veg krysset kjørebanen på bortsiden av krysset
5067;6390;55;Kjørende fra G/S-veg krysset kjørebanen utenfor kryss
5067;6391;59;Uhell med uklart forløp ved kryssende kj.retn uten at noen kj.tøy svinger av
5067;6392;60;Høyresving foran kjørende i samme retning
5067;6393;61;Høyresving foran kjørende i motsatt retning
5067;6394;62;Høyresving foran venstresvingende kjøretøy
5067;6395;63;Venstresving foran kjørende i samme retning
5067;6396;64;Venstresving foran kjørende i motsatt retning
5067;6397;65;Samtidig venstresving
5067;6398;66;Samtidig høyresving
5067;6399;69;Uhell med uklart forløp ved kryssende kj.retn hvor ett el. begge kj.tøy svinger av
5067;6400;70;Fotgjenger krysset kjørebanen på bortsiden av krysset
5067;6401;71;Fotgjenger krysset kjørebanen på hitsiden av krysset
5067;6402;72;Fotgjenger krysset kjørebanen foran høyresvingende kjøretøy i kryss
5067;6403;73;Fotgjenger krysset kjørebanen foran venstresvingende kjøretøy i kryss
5067;6404;74;Fotgjenger krysset kjørebanen i gangfelt utenfor kryss
5067;6405;75;Fotgjenger krysset kjørebanen forøvrig
5067;6406;76;Fotgjenger krysset kjørebanen i kryss bak parkert eller stanset kjøretøy
5067;6407;77;Fotgjenger krysset kjørebanen utenfor kryss bak parkert eller stanset kjøretøy
5067;6408;78;Fotgjenger krysset kjørebanen og ble påkjørt av ryggende kjøretøy
5067;6409;79;Uhell med uklart forløp hvor fotgjenger krysset kjørebanen
5067;6410;80;Fotgjenger gikk på vegens høyre side
5067;6411;81;Fotgjenger gikk på vegens venstre side
5067;6412;82;Fotgjenger påkjørt på fortau
5067;6413;83;Fotgjenger påkjørt ved forbikjøring
5067;6414;84;Fotgjenger stod stille eller oppholdt seg forøvrig i kjørebanen
5067;6415;85;Fotgjenger gikk langs vegen og ble påkjørt av ryggende kjøretøy
5067;6416;86;Barn lekte i kjørebanen
5067;6417;89;Uhell med uklart forløp hvor fotgjenger gikk langs eller oppholdt seg i kj.banen
5067;6418;90;Enslig kjøretøy kjørte utfor på høyre side på rett vegstrekning
5067;6419;91;Enslig kjøretøy kjørte utfor på venstre side på rett vegstrekning
5067;6420;92;Enslig kjøretøy kjørte utfor på venstre side i høyrekurve
5067;6421;93;Enslig kjøretøy kjørte utfor på høyre side i høyrekurve
5067;6422;94;Enslig kjøretøy kjørte utfor på høyre side i venstrekurve
5067;6423;95;Enslig kjøretøy kjørte utfor på venstre side i venstrekurve
5067;6424;96;Enslig kjøretøy kjørte utfor ved avsvinging i kryss o.l.
5067;6425;97;Enslig kjøretøy kjørte på trafikkøy eller ende av midtdeler
5067;6426;99;Uhell med uklart forløp hvor enslig kjøretøy kjørte utfor vegen
5067;13438;100;Uhell forårsaket av skred/ras
5067;6965;88;Ingen alternativ uhellskode
5074;6427;1;Drept
5074;6428;2;Meget alvorlig skadd
5074;6429;3;Alvorlig skadd
5074;6430;4;Lettere skadd
5074;6431;5;Uskadd
5074;11664;6;Ikke registrert
5083;6493;;Innenfor tettbebyggelse
5083;6494;;Utenfor tettbebyggelse
5083;6495;;Ukjent
5077;6454;;Asfalt, oljegrus
5077;6455;;Grus
5077;6456;;Gatestein
5077;6457;;Betong, betongstein
5077;6458;;Annet dekke
5077;6459;;Ukjent
5085;6967;;10
5085;6968;;15
5085;6969;;20
5085;6970;;25
5085;6971;;30
5085;6972;;40
5085;6973;;50
5085;6974;;60
5085;6975;;70
5085;6976;;80
5085;6977;;90
5085;6978;;100
5085;17282;;110
5081;6477;;Vanlig kjørefelt
5081;6478;;Forbikjøringsfelt
5081;6479;;Krabbefelt
5081;6480;;Flettefelt
5081;6481;;Kollektivfelt
5081;6482;;Svingefelt venstre / høyre
5081;6483;;Parkeringsfelt (skiltet / merket)
5081;6484;;Akselerasjonsfelt
5081;6485;;Retardasjonsfelt
5081;6486;;Skulder
5081;6487;;Sykkelfelt
5081;6488;;Fortau
5081;6489;;Gang- / sykkelveg
5081;6490;;Busslomme / -holdeplass
5081;6491;;Annet
5081;6492;;Ukjent
10736;17386;;Midtoppmerking
10736;17387;;Kantoppmerking
10736;17388;;Både midt- og kantoppmerking
10736;17389;;Ingen
10736;17390;;Ukjent
5078;6460;;Tørr, bar veg
5078;6461;;Våt, bar veg
5078;6462;;Snø / isbelagt veg
5078;6463;;Delvis snø / isbelagt veg
5078;6464;;Glatt ellers
5078;6465;;Ukjent
5115;6979;E;Europaveg
5115;9844;R;Riksveg
5115;6980;F;Fylkesveg
5115;6981;K;Kommunal veg
5115;6982;P;Privat veg
5115;6983;S;Skogsbilveg
5115;6984;G;Gang/Sykkelveg
5115;6985;B;B
5115;6986;T;T
5163;7086;V;Eksisterende veg
5163;7098;W;Midlertidig veg
5163;7097;T;Midlertidig status
5163;12324;G;Gang-/sykkelveg
5163;17362;U;Midlertidig status gang-/sykkelveg
5163;17360;B;Beredskapsveg
5163;17363;M;Serviceveg
5163;7091;S;Eksisterende ferjestrekning
5163;7096;X;Veggrunn
5163;7087;A;Anleggsveg
5163;17361;H;Gang-/sykkelveg anlegg
5163;17365;P;Vedtatt veg
5163;17364;Q;Vedtatt gang-/sykkelveg
5163;7090;C;Vedtatt ferjekai
5163;7089;K;Eksisterende ferjekai
5163;7093;F;Planlagt ferjestrekning
5163;7092;E;Vedtatt ferjestrekning
5062;6250;;Gammel Straks
5062;6251;;Straks 2.0
5062;6252;;SSB
5062;13462;;SSB, skjema 1
5062;8860;;Ureg via SSB
5062;9841;;Ureg, manuelt
5062;10110;;Sykehusulykke
5062;10111;;Forsikringsulykke
5080;6472;;Dagslys
5080;6473;;Tussmørke, skumring
5080;6474;;Mørkt med vegbelysning
5080;6475;;Mørkt uten vegbelysning
5080;6476;;Ukjent
5758;7997;;Ja
5758;7998;;Nei
5087;6496;;Ja
5087;11772;;Nei
5063;6253;;Ikke ferdigregistrert
5063;6254;;Ferdigregistrert
5120;6688;;Nøyaktig
5120;6689;;Tilnærmet
5120;6690;;Unøyaktig
5076;6442;;Vegstrekning utenfor kryss/avkjørsel
5076;6443;;3-armet kryss (T-kryss, Y-kryss)
5076;6444;;4 armet kryss (X-kryss)
5076;6445;;Rundkjøring
5076;6446;;Annet kryss
5076;6447;;Avkjørsel
5076;6448;;Planovergang
5076;6449;;Bru
5076;6451;;Bomstasjon
5076;13461;;Undergang (gang- og sykkelveg)
5076;13460;;Tunnel (primært for motorkjøretøy)
5076;6452;;Annet (P-plass, torv, o. l.)
5076;6453;;Ukjent
5065;6255;;Fotgjenger eller akende involvert
5065;6256;;Sykkelulykke
5065;6257;;Mc ulykke
5065;6258;;Bilulykke
5066;6259;0;Uhell med dyr innblandet
5066;6260;1;Påkjøring av fast gjenstand på kjørebanen
5066;6261;2;Hull i vegen o.l.
5066;6262;3;Enslig kjøretøy veltet i kjørebanen
5066;6263;4;Påkjøring av parkert kjøretøy på høyre side
5066;6264;5;Påkjøring av parkert kjøretøy på venstre side
5066;6265;6;Påkjøring av parkert kjøretøy ved forbikjøring
5066;6266;7;Øvrige parkeringsuhell
5066;6267;8;Uhell ved av- eller påstigning av kjøretøy
5066;6268;9;Uhell med uklart forløp / uhell som ikke faller inn under noen bestemt uh.kode
5066;6269;10;Forbikjøring
5066;6270;11;Skifte av felt til venstre
5066;6271;12;Skifte av felt til høyre
5066;6272;13;Kjøring i parallelle kjørefelter forøvrig
5066;6273;14;Påkjøring bakfra
5066;6274;15;Påkjøring bakfra etter oppstart fra stanset eller parkert stilling
5066;6275;16;Påkjøring av forankjørende ved skifte av felt til venstre
5066;6276;17;Påkjøring av forankjørende ved skifte av felt til høyre
5066;6277;19;Uhell med uklart forløp mellom kjøretøy med samme kjøreretning
5066;6278;20;Møting på rett vegstrekning
5066;6279;21;Møting i kurve
5066;6280;22;Møting under forbikjøring på rett vegstrekning
5066;6281;23;Møting under forbikjøring i høyrekurve
5066;6282;24;Møting under forbikjøring i venstrekurve
5066;6283;25;Møting under forbikjøring av stanset eller parkert kjøretøy
5066;6284;26;Møting etter oppstart fra stanset eller parkert stilling
5066;6285;29;Uhell med uklart forløp ved møting
5066;6286;30;Påkjøring bakfra ved høyresving
5066;6287;31;Påkjøring forøvrig ved høyresving
5066;6288;32;Påkjøring bakfra ved venstresving
5066;6289;33;Påkjøring forøvrig ved venstresving
5066;6290;34;Påkjøring ved vending foran kjørende i samme retning
5066;6291;35;Påkjøring av kjørende fra fortau eller G/S-veg, ved høyresving
5066;6292;36;Påkjøring av kjørende fra fortau eller G/S-veg, ved venstresving
5066;6293;39;Uhell med uklart forløp ved avsvinging fra samme kjøreretning
5066;6294;40;Avsvinging til venstre foran kjørende i motsatt retning
5066;6295;41;Avsvinging i samme retning
5066;6296;42;Avsvinging i hver sin retning
5066;6297;43;Vending foran kjørende i motsatt retning
5066;6298;44;Avsvinging til høyre foran kjørende i motsatt retning fra fortau eller G/S-veg
5066;6299;45;Avsvinging til venstre foran kjørende i motsatt retning fra fortau eller G/S-veg
5066;6300;49;Uhell med uklart forløp ved avsvinging fra motsatte kjøreretninger
5066;6301;50;Kryssende kjøreretninger (uten avsvinging)
5066;6302;51;Forbikjøring på venstre side i kryss eller avkjørsel
5066;6303;52;Forbikjøring på høyre side i kryss eller avkjørsel
5066;6304;53;Kjørende fra fortau eller G/S-veg krysset kjørebanen på hitsiden av krysset
5066;6305;54;Kjørende fra fortau eller G/S-veg krysset kjørebanen på bortsiden av krysset
5066;6306;55;Kjørende fra G/S-veg krysset kjørebanen utenfor kryss
5066;6307;59;Uhell med uklart forløp ved kryssende kj.retn uten at noen kj.tøy svinger av
5066;6308;60;Høyresving foran kjørende i samme retning
5066;6309;61;Høyresving foran kjørende i motsatt retning
5066;6310;62;Høyresving foran venstresvingende kjøretøy
5066;6311;63;Venstresving foran kjørende i samme retning
5066;6312;64;Venstresving foran kjørende i motsatt retning
5066;6313;65;Samtidig venstresving
5066;6314;66;Samtidig høyresving
5066;6315;69;Uhell med uklart forløp ved kryssende kj.retn hvor ett el. begge kj.tøy svinger av
5066;6316;70;Fotgjenger krysset kjørebanen på bortsiden av krysset
5066;6317;71;Fotgjenger krysset kjørebanen på hitsiden av krysset
5066;6318;72;Fotgjenger krysset kjørebanen foran høyresvingende kjøretøy i kryss
5066;6319;73;Fotgjenger krysset kjørebanen foran venstresvingende kjøretøy i kryss
5066;6320;74;Fotgjenger krysset kjørebanen i gangfelt utenfor kryss
5066;6321;75;Fotgjenger krysset kjørebanen forøvrig
5066;6322;76;Fotgjenger krysset kjørebanen i kryss bak parkert eller stanset kjøretøy
5066;6323;77;Fotgjenger krysset kjørebanen utenfor kryss bak parkert eller stanset kjøretøy
5066;6324;78;Fotgjenger krysset kjørebanen og ble påkjørt av ryggende kjøretøy
5066;6325;79;Uhell med uklart forløp hvor fotgjenger krysset kjørebanen
5066;6326;80;Fotgjenger gikk på vegens høyre side
5066;6327;81;Fotgjenger gikk på vegens venstre side
5066;6328;82;Fotgjenger påkjørt på fortau
5066;6329;83;Fotgjenger påkjørt ved forbikjøring
5066;6330;84;Fotgjenger stod stille eller oppholdt seg forøvrig i kjørebanen
5066;6331;85;Fotgjenger gikk langs vegen og ble påkjørt av ryggende kjøretøy
5066;6332;86;Barn lekte i kjørebanen
5066;6333;89;Uhell med uklart forløp hvor fotgjenger gikk langs eller oppholdt seg i kj.banen
5066;6334;90;Enslig kjøretøy kjørte utfor på høyre side på rett vegstrekning
5066;6335;91;Enslig kjøretøy kjørte utfor på venstre side på rett vegstrekning
5066;6336;92;Enslig kjøretøy kjørte utfor på venstre side i høyrekurve
5066;6337;93;Enslig kjøretøy kjørte utfor på høyre side i høyrekurve
5066;6338;94;Enslig kjøretøy kjørte utfor på høyre side i venstrekurve
5066;6339;95;Enslig kjøretøy kjørte utfor på venstre side i venstrekurve
5066;6340;96;Enslig kjøretøy kjørte utfor ved avsvinging i kryss o.l.
5066;6341;97;Enslig kjøretøy kjørte på trafikkøy eller ende av midtdeler
5066;6342;99;Uhell med uklart forløp hvor enslig kjøretøy kjørte utfor vegen
5054;6243;;Mandag
5054;6244;;Tirsdag
5054;6245;;Onsdag
5054;6246;;Torsdag
5054;6247;;Fredag
5054;6248;;Lørdag
5054;6249;;Søndag
5075;6432;0;Vanlig veg/gate
5075;6433;1;Motorveg
5075;6434;2;Motortrafikkveg
5075;6435;3;Rampe
5075;6436;4;Gang- / sykkelveg
5075;6437;5;Gågate / gatetun
5075;6438;6;Boliggate, boligveg
5075;6439;7;Skogsveg
5075;6440;8;Annet (plass mm)
5075;6441;9;Ukjent
5079;6466;;God sikt, opphold
5079;6467;;God sikt, nedbør
5079;6468;;Dårlig sikt, nedbør
5079;6469;;Dårlig sikt, tåke eller dis
5079;6470;;Dårlig sikt forøvrig
5079;6471;;Ukjent
2127;3917;;Grønt/beplantning
2127;4053;;Betong
2127;5547;;Betong, farget
2127;5548;;Betong, mønstret
2127;5549;;Betong, mønstret og farget
2127;5550;;Betongheller
2127;11235;;Granitt
2127;7934;;Betongstein
2127;11234;;Skiferheller
2127;3277;;Stein
2127;5552;;Stein, faststøpt i betong
2127;5553;;Stein, rundstein
2127;5554;;Stein, brostein
2127;5555;;Pukk
2127;2347;;Asfalt
8787;11628;;Stein, brostein
8787;11629;;Asfalt
8787;11786;;Betong
8787;11631;;Betongstein
10768;17447;;Stat
10768;17444;;Fylkeskommune
10768;17445;;Kommune
10768;17446;;Privat
10768;17640;;Uavklart
1119;3207;;Delende trafikkøy uten venstresvingefelt
1119;3208;;Delende trafikkøy med venstresvingefelt
1119;3209;;Dråpeøy
1119;3210;;Trekantøy
1119;3212;;Sentraløy, rundkjøring
1119;3211;;Trekantdeleøy, rundkjøring
1119;11632;;Parallelldeleøy, rundkjøring
1119;11633;;Trompetdeleøy, rundkjøring
1119;12976;;Trafikkøy v filterfelt
1119;3213;;Trafikkøy v fotgjengerovergang
1119;3214;;Trafikkøy v snuplass
2024;3220;;Malt
2024;3224;;Fysisk m kantstein
8057;10451;;Statens vegvesen
8057;10529;;Kommune
8057;10607;;Privat
8057;17710;;Uavklart
8028;10294;;Stat
8028;10755;;Fylkeskommune
8028;10358;;Kommune
8028;10422;;Privat
8028;17564;;Uavklart
8103;10497;;Statens vegvesen
8103;10575;;Kommune
8103;10653;;Privat
8103;17745;;Uavklart
10434;16877;;Ja
10434;16878;;Nei
10437;16881;;Stat
10437;16882;;Fylkeskommune
10437;16883;;Kommune
10437;16884;;Privat
10437;17636;;Uavklart
10429;16873;;Betong
10429;16874;;Stål
10429;16875;;Granitt
10429;16876;;Tre
10440;16885;;Ja, ensidig
10440;16886;;Ja, tosidig
10440;16887;;Nei
10435;16879;;Ja
10435;16880;;Nei
10438;16891;;Statens vegvesen
10438;16892;;Kommune
10438;16893;;Privat
10438;17785;;Uavklart
9742;15870;;Ja
9742;15871;;Nei
9732;14010;;Stat
9732;14011;;Fylkeskommune
9732;14012;;Kommune
9732;14013;;Privat
9732;17566;;Uavklart
9738;14022;;Kvadratisk
9738;14023;;Rektangulær
9738;14024;;Rund
9741;14025;;Betong
9741;14026;;Betong, spesialprodusert
9741;14027;;Plast
9741;14028;;Stål
9740;14018;;På tunnelvegg utside
9740;14017;;På tunnelvegg innside
9740;14014;;Bak betongrekkverk
9740;14015;;I bankett
9740;14020;;I fjellrom/nisje
9740;14016;;I terreng
9740;14019;;I veg
9717;13985;;Stat
9717;13986;;Fylkeskommune
9717;13987;;Kommune
9717;13988;;Privat
9717;17565;;Uavklart
9720;13989;;Brun
9720;13990;;Grønn
9720;13991;;Gul
9720;13992;;Oransje
9720;13993;;Rød
9720;13994;;Sort
9720;15887;;Blå
9723;15868;;Ja
9723;15869;;Nei
9724;13995;;Betong
9724;13996;;Plast
9724;13998;;Aluminium
9724;13997;;Stål
9725;14003;;På tunnelvegg innside
9725;14004;;På tunnelvegg utside
9725;13999;;Bak betongrekkverk
9725;14001;;På bankett
9725;14002;;Under bankett
9725;14000;;I grøft
9725;17275;;I grøft under veg
9725;15881;;I Kabelbru/stige
9725;15882;;I Trekkerør/kanal
9727;14005;;Rør
9727;14006;;Kanal
9727;14008;;Multikanal
9727;14009;;Multitube/Sub
9727;14007;;OPI-kanal
8009;10275;;Stat
8009;10737;;Fylkeskommune
8009;10339;;Kommune
8009;10403;;Privat
8009;17586;;Uavklart
10799;17552;;Ja
10799;17553;;Nei
10798;17549;;1-God
10798;17550;;2-Middels
10798;17551;;3-Dårlig
4160;5119;;Løvfellende
4160;5120;;Vintergrønne
10671;17228;;Estetisk
10671;17229;;Biologisk
10671;17230;;Kulturhistorisk
9986;16207;;Ja
9986;16208;;Ikke avgjort
9986;16209;;Nei
9985;16205;;Knutekollet
9985;16206;;Formklippet
4134;5118;;Frittstående tre
4134;5115;;Tregruppe
4134;5117;;Allè
4134;16216;;Trerekke
9988;16212;;Etableringsfase
9988;16213;;Vekstfase
9988;16214;;Klimaksfase
9988;16597;;Hule/grove trær
9988;16215;;Avviklingsfase
9135;12178;;Statens vegvesen
9135;12179;;Kommune
9135;12180;;Privat
9135;17767;;Uavklart
3918;4926;;Ja
3918;4950;;Nei, finnes ikke slik alarm
3947;5011;;1
3947;5012;;2
3947;5013;;3
3947;5014;;4
3915;4922;;Ja
3915;4923;;Nei
3916;4924;;Ja
3916;4925;;Nei
9131;12167;;a
9131;12168;;b
9131;12169;;c
9131;12170;;d
9131;12171;;e
3917;5009;;Ja
3917;5010;;Nei, Ingen service-/nødtelefoner
9518;13434;;Ja
9518;13435;;Nei
9134;12172;;A
9134;12173;;B
9134;12174;;C
9134;12175;;D
9134;12176;;E
9134;12177;;F
9134;18161;;Ikke relevant
9517;13432;;Ja
9517;13433;;Nei
7864;9978;;Ja
7864;9979;;Nei
8944;11801;;Hovedløp
8944;11802;;Rampe
8944;12091;;Sekundærløp
8944;11804;;Rundkjøring
1977;3404;;T4
1977;3406;;T5
1977;8169;;T5,5
1977;3408;;T6
1977;8170;;T7
1977;17531;;T7,5
1977;12911;;T8
1977;3410;;T8,5
1977;3412;;T9
1977;8171;;T9,5
1977;4350;;T10
1977;17532;;T10,5
1977;3414;;T11
1977;8172;;T11,5
1977;3416;;T12
1977;8173;;T12,5
1977;12237;;T13
1977;17533;;T13,5
1977;12238;;T14
1977;3421;;Rektangulært tverrsnitt
1130;3386;;Berg
1130;3387;;Løsmasse
1130;3388;;Berg/løsmasse
1130;4843;;Lokk
1130;13001;;Senketunnel
9179;12319;;Ja
9179;12320;;Nei
9178;12317;;Ja
9178;12318;;Nei
3102;12301;;T4
3102;12302;;T5
3102;12303;;T5,5
3102;12304;;T6
3102;12305;;T7
3102;12306;;T8,5
3102;12307;;T9
3102;12308;;T9,5
3102;12309;;T10
3102;12310;;T11
3102;12316;;Rektangulært tverrsnitt
9177;12299;;Tverrforbindelse mellom tunnelløp
9177;12300;;Tverrslag til dagen
9177;12323;;Parallelløp til hovedløp
9177;13395;;Sløyfe
8127;10680;;Ja
8127;10679;;Nei
7975;10229;;Ja
7975;10230;;Nei
7967;10217;;Ja
7967;10218;;Nei
7972;10221;;Ja
7972;10222;;Nei
7973;10225;;Ja
7973;10226;;Nei
7969;10219;;Ja
7969;10220;;Nei
7965;10213;;Ja
7965;10214;;Nei
7971;10223;;Ja
7971;10224;;Nei
9761;15888;;Ja
9761;15889;;Nei
9763;15890;;Tilgang fjellrom
9763;15891;;Tilgang sideløp
9763;15892;;Kuldeport
9764;15893;;Stat
9764;15894;;Fylkeskommune
9764;15895;;Kommune
9764;15896;;Privat
9764;17623;;Uavklart
9769;15900;;Aluminium
9769;15901;;Stål
9770;15902;;Lukka, låst
9770;15903;;Lukka, ulåst
9770;15904;;Åpen
9771;15905;;Leddport
9771;15906;;Skyveport
9765;15897;;Statens vegvesen
9765;15898;;Kommune
9765;15899;;Privat
9765;17777;;Uavklart
1131;3420;;Rektangulært
1131;3423;;Sirkulært
8018;10284;;Stat
8018;10746;;Fylkeskommune
8018;10348;;Kommune
8018;10412;;Privat
8018;17643;;Uavklart
8128;10681;;Nasjonal turistveg
8128;10682;;Framtidig turistveg
4547;5446;;Tverr
4547;5447;;Dekkeregister
4547;5448;;VegReg
4547;5449;;Regneark
4531;5429;;Målehjul
4531;5430;;Stikkstang
4531;5431;;Anslag
4531;5432;;Stigningsmåler
4531;5433;;Waterstang
4531;5434;;Målebånd
4531;5435;;Kikkert
4531;5436;;Manuell video
4531;5437;;Ukjent
4531;5439;;Automatisk video
4531;5440;;Anleggskontroll
4531;5441;;Ferdigvegskart
4531;5442;;Digitale kart
4531;5443;;Kart
4531;5444;;Detaljplan
4531;5445;;Laser
5094;6554;;Rett fram
5094;6555;;U sving til venstre
5094;6556;;U sving til høyre
5094;6557;;Sving til venstre
5094;6558;;Sving til høyre
5094;6559;;Forbikjøring/feltbytte til venstre
5094;6560;;Forbikjøring/feltbytte til høyre
5094;6561;;Ute av kontroll
5094;6562;;Start fra stillestående
5094;6563;;Akselerasjon
5094;6564;;Bremsende/i ro pga trafikk
5094;6565;;Stanset for venstresving
5094;6566;;Stanset for høyresving
5094;6567;;Ryggende
5094;6568;;Parkert / stillestående
5094;6569;;Annet
5094;6570;;Ukjent
5106;6648;;Sommerdekk
5106;6649;;Vinterdekk uten pigger
5106;6650;;Vinterdekk med pigger
5106;6651;;Annet
5106;6652;;Ukjent
5089;6987;;A
5089;6988;;B
5089;6989;;C
5089;6990;;D
5089;6991;;E
5089;6992;;F
5089;6993;;G
5089;6994;;H
5089;6995;;I
5089;6996;;J
5089;6997;;K
5089;6998;;L
5089;6999;;M
5089;7000;;N
5089;7001;;O
5089;7002;;P
5089;7003;;Q
5089;7004;;R
5089;7005;;S
5089;7006;;T
5089;7007;;U
5089;7008;;V
5089;7009;;W
5089;7010;;X
5089;7011;;Y
5089;7012;;Z
5089;8957;;a
5089;8958;;b
5089;8959;;c
5089;8960;;d
5089;8961;;e
5089;8962;;f
5089;8963;;g
5089;8964;;h
5089;8965;;i
5089;8966;;j
5089;8967;;k
5089;8968;;l
5089;8969;;m
5089;8970;;n
5089;8971;;o
5089;8972;;p
5089;8973;;q
5089;8974;;r
5089;8975;;s
5089;8976;;t
5089;8977;;u
5089;8978;;v
5089;8979;;w
5089;8980;;x
5089;8981;;y
5089;8982;;z
5097;6574;;Til/fra arbeid
5097;6575;;I arbeid
5097;6576;;Til/fra skole
5097;6578;;Fritidsreise
5097;6579;;Øvelseskjøring
5097;6583;;Annet formål
5097;6584;;Ukjent
5101;9850;;Tak/hode
5101;9852;;Høyre foran
5101;9853;;Høyre side foran
5101;9854;;Høyre side
5101;9855;;Høyre side bak
5101;9856;;Høyre bak
5101;9857;;Rett bak
5101;9858;;Venstre bak
5101;9859;;Venstre side bak
5101;9860;;Venstre side
5101;9861;;Venstre side foran
5101;9862;;Venstre foran
5101;9863;;Rett foran
5101;9864;;Ukjent
5104;6626;;Intet hinder påkjørt
5104;6627;;Skiltstolpe
5104;6628;;Signalstolpe
5104;6629;;Lysmast av tre
5104;6630;;Lysmast av stål
5104;6631;;Annen mast / stolpe
5104;6632;;Tre
5104;6633;;Gjerde, rekkverk
5104;6634;;Mur, bygning
5104;6635;;Stein, fjellvegg
5104;6636;;Kantstein
5104;6637;;Parkert kjøretøy
5104;6638;;Annen gjenstand i kjørebanen
5104;6639;;Større tamdyr (ku mm.)
5104;6640;;Mindre tamdyr ( katt mm.)
5104;6641;;Elg
5104;6642;;Rein
5104;6643;;Rådyr, hjort
5104;6644;;Annet vilt
